TICKER,STATPERS,PRICE,EBS,FVYRGRO_EBS,FVYSTA_EBS,EPS,FVYRGRO_EPS,FVYSTA_EPS,DPS,FVYRGRO_DPS,FVYSTA_DPS,ROA,FVYRGRO_ROA,FVYSTA_ROA,ROE,FVYRGRO_ROE,FVYSTA_ROE,NAV,FVYRGRO_NAV,FVYSTA_NAV,GRM,FVYRGRO_GRM,FVYSTA_GRM
@00GM,2019-03-14,0.8,,,,-0.083,,,0.0,,,-8.36,,,-11.96,,,127.071,,,75.82,,
@00GM,2019-04-18,1.16,,,,-0.083,,,0.0,,,-8.36,,,-11.96,,,127.071,,,75.82,,
@00GM,2019-05-16,1.25,,,,-0.083,,,0.0,,,-8.36,,,-11.96,,,127.071,,,75.82,,
@00GM,2019-06-20,1.28,,,,-0.083,,,0.0,,,-8.36,,,-11.96,,,127.071,,,75.82,,
@00GM,2019-07-18,1.03,,,,-0.083,,,0.0,,,-8.36,,,-11.96,,,127.071,,,75.82,,
@00GM,2019-08-15,1.17,,,,-0.083,,,0.0,,,-8.36,,,-11.96,,,127.071,,,,,
@00GM,2019-09-19,1.4,,,,,,,0.0,,,-6.97,,,,,,,,,,,
@00GM,2019-10-17,1.28,,,,,,,0.0,,,-6.97,,,,,,,,,,,
@00GM,2019-11-14,1.72,,,,,,,0.0,,,-6.97,,,,,,,,,,,
@00GM,2019-12-19,1.77,,,,,,,0.0,,,-6.97,,,,,,,,,,,
@00GM,2020-01-16,1.75,,,,,,,0.0,,,-6.97,,,,,,,,,,,
@00GM,2020-02-20,2.04,,,,,,,0.0,,,-6.97,,,,,,,,,,,
@00GM,2020-03-19,0.78,,,,,,,0.0,,,-6.97,,,,,,,,,,,
@00GM,2020-04-16,1.07,,,,,,,0.0,,,-6.97,,,,,,,,,,,
@00GM,2020-05-14,1.25,,,,,,,0.0,,,-6.97,,,,,,,,,,,
@00GM,2020-06-18,1.27,,,,,,,0.0,,,-6.97,,,,,,,,,,,
@00GM,2020-07-16,1.32,,,,,,,0.0,,,-6.97,,,,,,,,,,,
@00GM,2020-08-20,1.98,,,,,,,0.0,,,-6.97,,,,,,,,,,,
@00GM,2020-09-17,1.9,,,,,,,0.0,,,-6.97,,,,,,,,,,,
@00GM,2021-07-15,1.43,,,,-0.036,,,0.0,,,-5.691,,,-8.858,,,76.925,,,73.812,,
@00GM,2021-08-19,1.34,,,,-0.036,,,0.0,,,-5.691,,,-8.858,,,76.925,,,73.812,,
@00GM,2021-09-16,1.38,,,,-0.036,,,0.0,,,-5.691,,,-8.858,,,76.925,,,73.812,,
@00GM,2021-10-14,1.32,,,,-0.036,,,0.0,,,-5.691,,,-8.858,,,76.925,,,73.812,,
@00GM,2021-11-18,1.19,,,,-0.036,,,0.0,,,-5.691,,,-8.858,,,76.925,,,73.812,,
@00GM,2021-12-16,1.06,,,,-0.036,,,0.0,,,-5.691,,,-8.858,,,76.925,,,73.812,,
@00GM,2022-01-20,1.08,,,,-0.036,,,0.0,,,-5.691,,,-8.858,,,76.925,,,73.812,,
@00GM,2022-02-17,0.94,,,,-0.036,,,0.0,,,-5.691,,,-8.858,,,76.925,,,73.812,,
@00GM,2022-03-17,0.86,,,,-0.036,,,0.0,,,-5.691,,,-8.858,,,76.925,,,73.812,,
@00GM,2022-04-14,0.95,,,,-0.036,,,0.0,,,-5.691,,,-8.858,,,76.925,,,73.812,,
@00GM,2022-05-19,0.75,,,,-0.036,,,0.0,,,-5.691,,,-8.858,,,76.925,,,73.812,,
@00GM,2022-06-16,0.5,,,,-0.109,,,0.0,,,-16.023,,,-25.349,,,109.581,,,74.54,,
@00GM,2022-07-14,0.61,,,,-0.109,,,0.0,,,-16.023,,,-25.349,,,109.581,,,74.54,,
@00GM,2022-08-18,0.72,,,,-0.109,,,0.0,,,-16.023,,,-25.349,,,109.581,,,74.54,,
@00GM,2022-09-15,0.61,,,,-0.109,,,0.0,,,-16.023,,,-25.349,,,109.581,,,74.54,,
@00GM,2022-10-20,0.52,,,,-0.109,,,0.0,,,-16.023,,,-25.349,,,109.581,,,74.54,,
@00GM,2022-11-17,0.58,,,,-0.109,,,0.0,,,-16.023,,,-25.349,,,109.581,,,74.54,,
@00GM,2022-12-15,0.49,,,,-0.109,,,0.0,,,-16.023,,,-25.349,,,109.581,,,74.54,,
@00GM,2023-01-19,0.53,,,,-0.109,,,0.0,,,-16.023,,,-25.349,,,109.581,,,74.54,,
@00GM,2023-02-16,0.5,,,,-0.109,,,0.0,,,-16.023,,,-25.349,,,109.581,,,74.54,,
@00GM,2023-03-16,0.46,,,,-0.109,,,0.0,,,-16.023,,,-25.349,,,109.581,,,74.54,,
@00GM,2023-04-20,0.53,,,,-0.109,,,0.0,,,-16.023,,,-25.349,,,109.581,,,74.54,,
@00GM,2023-05-18,0.48,,,,-0.109,,,0.0,,,-16.023,,,-25.349,,,109.581,,,74.54,,
@00GM,2023-06-15,0.67,,,,-0.101,,,0.0,,,-14.157,,,-24.168,,,86.078,,,75.659,,
@00GM,2023-07-20,0.68,,,,-0.101,,,0.0,,,-14.157,,,-24.168,,,86.078,,,75.659,,
@00GM,2023-08-17,0.68,,,,-0.101,,,0.0,,,-14.157,,,-24.168,,,86.078,,,75.659,,
@00GM,2023-09-14,0.65,,,,-0.101,,,0.0,,,-14.157,,,-24.168,,,86.078,,,75.659,,
@00GM,2023-10-19,0.6,,,,-0.101,,,0.0,,,-14.157,,,-24.168,,,86.078,,,75.659,,
@00GM,2023-11-16,0.7,,,,-0.101,,,0.0,,,-14.157,,,-24.168,,,86.078,,,75.659,,
@00GM,2023-12-14,0.87,,,,-0.101,,,0.0,,,-14.157,,,-24.168,,,86.078,,,75.659,,
@00GM,2024-01-18,0.81,,,,-0.101,,,0.0,,,-14.157,,,-24.168,,,86.078,,,75.659,,
@00GM,2024-02-15,0.9,,,,-0.101,,,0.0,,,-14.157,,,-24.168,,,86.078,,,75.659,,
@00GM,2024-03-14,0.8,,,,-0.101,,,0.0,,,-14.157,,,-24.168,,,86.078,,,75.659,,
@00GM,2024-04-18,0.96,,,,-0.101,,,0.0,,,-14.157,,,-24.168,,,86.078,,,75.659,,
@00GM,2024-05-16,0.93,,,,-0.101,,,0.0,,,-14.157,,,-24.168,,,86.078,,,75.659,,
@00GM,2024-06-20,1.22,,,,-0.024,,,0.0,,,-3.44,,,-6.84,,,78.42,,,81.14,,
@00GM,2024-07-18,1.27,,,,-0.024,,,0.0,,,-3.44,,,-6.84,,,78.42,,,81.14,,
@00GM,2024-08-15,1.45,,,,-0.024,,,0.0,,,-3.44,,,-6.84,,,78.42,,,81.14,,
@00GM,2024-09-19,1.6,,,,-0.024,,,0.0,,,-3.44,,,-6.84,,,78.42,,,81.14,,
@00GM,2024-10-17,1.6,,,,-0.024,,,0.0,,,-3.44,,,-6.84,,,78.42,,,81.14,,
@00GM,2024-11-14,1.76,,,,-0.024,,,0.0,,,-3.44,,,-6.84,,,78.42,,,81.14,,
@00GM,2024-12-19,2.24,,,,-0.024,,,0.0,,,-3.44,,,-6.84,,,78.42,,,81.14,,
@00GM,2025-01-16,2.13,,,,-0.024,,,0.0,,,-3.44,,,-6.84,,,78.42,,,81.14,,
@00GM,2025-02-20,2.5,,,,-0.024,,,0.0,,,-3.44,,,-6.84,,,78.42,,,81.14,,
@00GM,2025-03-20,2.21,,,,-0.024,,,0.0,,,-3.44,,,-6.84,,,78.42,,,81.14,,
@00GM,2025-04-17,2.23,,,,-0.024,,,0.0,,,-3.44,,,-6.84,,,78.42,,,81.14,,
@00T3,2015-09-17,0.45,,,,,,,,,,,,,,,,,,,,,
@00T3,2015-10-15,0.54,,,,,,,,,,,,,,,,,,,,,
@00T3,2015-11-19,0.48,,,,,,,,,,,,,,,,,,,,,
@00T3,2015-12-17,0.53,,,,,,,,,,,,,,,,,,,,,
@00T3,2016-01-14,0.75,,,,,,,,,,,,,,,,,,,,,
@00T3,2016-02-18,0.67,,,,,,,,,,,,,,,,,,,,,
@00T3,2016-03-17,0.69,,,,-0.1314,,,0.0,,,,,,,,,17.045,,,,,
@00T3,2016-04-14,0.7,,,,-0.1314,,,0.0,,,,,,,,,17.045,,,,,
@00T3,2016-05-19,0.54,,,,-0.1314,,,0.0,,,,,,,,,17.045,,,,,
@00T3,2016-06-16,0.55,,,,-0.1314,,,0.0,,,,,,,,,17.045,,,,,
@00T3,2016-07-14,0.6,,,,-0.1314,,,0.0,,,,,,,,,17.045,,,,,
@00T3,2016-08-18,0.72,,,,-0.1314,,,0.0,,,,,,,,,17.045,,,,,
@00T3,2016-09-15,0.76,,,,-0.1314,,,,,,,,,,,,,,,,,
@00T3,2016-10-20,0.8,,,,-0.1314,,,,,,,,,,,,,,,,,
@00T3,2016-11-17,0.83,,,,-0.1314,,,,,,,,,,,,,,,,,
@00T3,2016-12-15,0.67,,,,-0.1314,,,,,,,,,,,,,,,,,
@00T3,2017-01-19,0.68,,,,-0.1314,,,,,,,,,,,,,,,,,
@00T3,2017-02-16,0.59,,,,-0.1314,,,,,,,,,,,,,,,,,
@00T3,2017-03-16,0.57,,,,-0.1314,,,,,,,,,,,,,,,,,
@00T3,2017-04-20,0.55,,,,-0.2162,,,,,,,,,,,,,,,,,
@00T3,2017-05-18,0.52,,,,-0.2162,,,,,,,,,,,,,,,,,
@00T3,2017-06-15,0.44,,,,-0.2162,,,,,,,,,,,,,,,,,
@00T3,2017-07-20,0.41,,,,-0.2162,,,,,,,,,,,,,,,,,
@00T3,2017-08-17,0.49,,,,-0.2162,,,,,,,,,,,,,,,,,
@00T3,2017-09-14,0.48,,,,-0.2162,,,,,,,,,,,,,,,,,
@00T3,2017-10-19,0.5,,,,-0.2162,,,,,,,,,,,,,,,,,
@00T3,2017-11-16,0.46,,,,-0.2162,,,,,,,,,,,,,,,,,
@00T3,2017-12-14,0.43,,,,-0.2162,,,,,,,,,,,,,,,,,
@00T3,2018-01-18,0.5,,,,-0.2162,,,,,,,,,,,,,,,,,
@00T3,2018-02-15,0.38,,,,-0.2162,,,,,,,,,,,,,,,,,
@00T3,2018-03-15,0.32,,,,-0.2578,,,,,,,,,,,,,,,-135.279,,
@00T3,2018-04-19,0.1,,,,-0.2578,,,,,,,,,,,,,,,-135.279,,
@00T3,2018-05-17,0.07,,,,-0.2578,,,,,,,,,,,,,,,-135.279,,
@00T3,2018-06-14,0.08,,,,-0.2578,,,,,,,,,,,,,,,-135.279,,
@00T3,2018-07-19,0.05,,,,-0.2578,,,,,,,,,,,,,,,-135.279,,
@00T3,2018-08-16,0.06,,,,-0.2578,,,,,,,,,,,,,,,-135.279,,
@00T3,2018-09-20,0.08,,,,-0.2578,,,,,,,,,,,,,,,-135.279,,
@00T3,2018-10-18,0.07,,,,-0.2578,,,,,,,,,,,,,,,-135.279,,
@00T3,2018-11-15,0.02,,,,-0.2578,,,,,,,,,,,,,,,-135.279,,
@00T3,2018-12-20,0.02,,,,-0.2578,,,,,,,,,,,,,,,,,
@00T3,2019-01-17,0.02,,,,-0.2578,,,,,,,,,,,,,,,,,
@00T3,2019-02-14,0.02,,,,-0.2578,,,,,,,,,,,,,,,,,
@00T3,2019-03-14,0.02,,,,-0.071,,,,,,,,,,,,,,,,,
@00T3,2019-04-18,,,,,-0.071,,,,,,,,,,,,,,,,,
@00T3,2019-05-16,,,,,-0.071,,,,,,,,,,,,,,,,,
@00T3,2019-06-20,,,,,-0.071,,,,,,,,,,,,,,,,,
@00T3,2019-07-18,,,,,-0.071,,,,,,,,,,,,,,,,,
@027G,2018-08-16,0.73,,,,,,,,,,,,,,,,,,,,,
@027G,2018-09-20,0.66,,,,,,,,,,,,,,,,,,,,,
@027G,2018-10-18,0.63,,,,,,,,,,,,,,,,,,,,,
@027G,2018-11-15,0.32,,,,,,,,,,,,,,,,,,,,,
@027G,2018-12-20,0.25,,,,,,,,,,,,,,,,,,,,,
@027G,2019-01-17,0.22,,,,,,,,,,,,,,,,,,,,,
@027G,2019-02-14,0.31,,,,,,,,,,,,,,,,,,,,,
@027G,2019-03-14,0.28,,,,-0.36,,,0.0,,,-2.449,,,5.252,,,-5.186,,,41.079,,
@027G,2019-04-18,0.25,,,,-0.36,,,0.0,,,-2.449,,,5.252,,,-5.186,,,41.079,,
@027G,2019-05-16,0.28,,,,-0.36,,,0.0,,,-2.449,,,5.252,,,-5.186,,,41.079,,
@027G,2019-06-20,0.41,,,,-0.36,,,0.0,,,-2.449,,,5.252,,,-5.186,,,41.079,,
@027G,2019-07-18,0.44,,,,-0.36,,,0.0,,,-2.449,,,5.252,,,-5.186,,,41.079,,
@027G,2019-08-15,0.32,,,,-0.36,,,0.0,,,-2.449,,,5.252,,,-5.186,,,41.079,,
@027G,2019-09-19,0.3,,,,-0.36,,,0.0,,,-2.449,,,5.252,,,-5.186,,,41.079,,
@027G,2019-10-17,0.23,,,,-0.36,,,0.0,,,-2.449,,,5.252,,,-5.186,,,41.079,,
@027G,2019-11-14,0.22,,,,-0.36,,,0.0,,,-2.449,,,5.252,,,-5.186,,,41.079,,
@027G,2019-12-19,0.14,,,,-0.36,,,0.0,,,-2.449,,,5.252,,,-5.186,,,41.079,,
@027G,2020-01-16,0.2,,,,-0.36,,,0.0,,,,,,,,,-5.186,,,41.079,,
@027G,2020-02-20,0.19,,,,-0.36,,,0.0,,,,,,,,,-5.186,,,41.079,,
@027G,2020-03-19,0.13,,,,-0.24,,,0.0,,,,,,,,,-35.716,,,46.0,,
@027G,2020-04-16,0.69,,,,-0.24,,,0.0,,,,,,,,,-35.716,,,46.0,,
@027G,2020-05-14,0.69,,,,-0.24,,,0.0,,,,,,,,,-35.716,,,46.0,,
@027G,2020-06-18,0.64,,,,-0.24,,,0.0,,,,,,,,,-35.716,,,46.0,,
@027G,2020-07-16,1.34,,,,-0.24,,,0.0,,,,,,,,,-35.716,,,46.0,,
@027G,2020-08-20,1.98,,,,-0.24,,,0.0,,,,,,,,,-35.716,,,46.0,,
@027G,2020-09-17,1.63,,,,-0.24,,,0.0,,,,,,,,,-35.716,,,46.0,,
@027G,2020-10-15,1.88,,,,-0.24,,,0.0,,,,,,,,,-35.716,,,46.0,,
@027G,2020-11-19,1.35,,,,-0.24,,,0.0,,,,,,,,,-35.716,,,46.0,,
@027G,2020-12-17,1.55,,,,-0.24,,,0.0,,,,,,,,,-35.716,,,46.0,,
@027G,2021-01-14,1.76,,,,-0.24,,,0.0,,,,,,,,,-35.716,,,46.0,,
@027G,2021-02-18,1.96,,,,-0.24,,,0.0,,,,,,,,,-35.716,,,46.0,,
@027G,2021-03-18,1.78,,,,-0.077,,,0.0,,,-26.16,,,33.811,,,8.127,,,29.199,,
@027G,2021-04-15,1.78,,,,-0.077,,,0.0,,,-26.16,,,33.811,,,8.127,,,29.199,,
@027G,2021-05-20,1.45,,,,-0.077,,,0.0,,,-26.16,,,33.811,,,8.127,,,29.199,,
@027G,2021-06-17,1.89,,,,-0.077,,,0.0,,,-26.16,,,33.811,,,8.127,,,29.199,,
@027G,2021-07-15,1.86,,,,-0.077,,,0.0,,,-26.16,,,33.811,,,8.127,,,29.199,,
@027G,2021-08-19,1.19,,,,-0.077,,,0.0,,,-26.16,,,33.811,,,8.127,,,29.199,,
@027G,2021-09-16,1.1,,,,-0.077,,,0.0,,,-26.16,,,33.811,,,8.127,,,29.199,,
@027G,2021-10-14,0.93,,,,-0.077,,,0.0,,,-26.16,,,33.811,,,8.127,,,29.199,,
@027G,2021-11-18,0.53,,,,-0.077,,,0.0,,,-26.16,,,33.811,,,8.127,,,29.199,,
@027G,2021-12-16,0.5,,,,-0.077,,,0.0,,,-26.16,,,33.811,,,8.127,,,29.199,,
@027G,2022-01-20,0.55,,,,-0.077,,,0.0,,,-26.16,,,33.811,,,8.127,,,29.199,,
@027G,2022-02-17,0.44,,,,-0.077,,,0.0,,,-26.16,,,33.811,,,8.127,,,29.199,,
@027G,2022-03-17,0.33,,,,-0.16,,,0.0,,,-47.89,,,1232.75,,,-17.563,,,46.25,,
@027G,2022-04-14,0.31,,,,-0.16,,,0.0,,,-47.89,,,1232.75,,,-17.563,,,46.25,,
@027G,2022-05-19,0.25,,,,-0.16,,,0.0,,,-47.89,,,1232.75,,,-17.563,,,46.25,,
@027G,2022-06-16,0.15,,,,-0.16,,,0.0,,,-47.89,,,1232.75,,,-17.563,,,46.25,,
@027G,2022-07-14,0.13,,,,-0.16,,,0.0,,,-47.89,,,1232.75,,,-17.563,,,46.25,,
@027G,2022-08-18,0.18,,,,-0.16,,,0.0,,,-47.89,,,1232.75,,,-17.563,,,46.25,,
@027G,2022-09-15,0.13,,,,-0.16,,,0.0,,,-47.89,,,1232.75,,,-17.563,,,46.25,,
@027G,2022-10-20,0.12,,,,-0.16,,,0.0,,,-47.89,,,1232.75,,,-17.563,,,46.25,,
@027G,2022-11-17,0.12,,,,-0.16,,,0.0,,,-47.89,,,1232.75,,,-17.563,,,46.25,,
@027G,2022-12-15,0.1,,,,-0.16,,,0.0,,,-47.89,,,1232.75,,,-17.563,,,46.25,,
@027G,2023-01-19,0.09,,,,-0.16,,,0.0,,,-47.89,,,1232.75,,,-17.563,,,46.25,,
@027G,2023-02-16,0.15,,,,-0.16,,,0.0,,,-47.89,,,1232.75,,,-17.563,,,46.25,,
@027G,2023-03-16,0.1,,,,-0.13,,,0.0,,,-32.979,,,125.576,,,-43.107,,,45.959,,
@027G,2023-04-20,0.09,,,,-0.13,,,0.0,,,-32.979,,,125.576,,,-43.107,,,45.959,,
@027G,2023-05-18,0.08,,,,-0.13,,,0.0,,,-32.979,,,125.576,,,-43.107,,,,,
@027G,2023-06-15,0.07,,,,-0.13,,,0.0,,,-32.979,,,125.576,,,-43.107,,,,,
@027G,2023-07-20,0.07,,,,-0.13,,,0.0,,,-32.979,,,125.576,,,-43.107,,,,,
@027G,2023-08-17,0.06,,,,-0.13,,,0.0,,,-32.979,,,125.576,,,-43.107,,,,,
@027G,2023-09-14,0.04,,,,-0.13,,,0.0,,,-32.979,,,125.576,,,-43.107,,,,,
@027G,2023-10-19,0.04,,,,-0.13,,,0.0,,,-32.979,,,125.576,,,-43.107,,,,,
@027G,2023-11-16,0.03,,,,-0.13,,,0.0,,,-32.979,,,125.576,,,-43.107,,,,,
@027G,2023-12-14,0.02,,,,-0.13,,,0.0,,,-32.979,,,125.576,,,-43.107,,,,,
@027G,2024-01-18,0.02,,,,-0.13,,,0.0,,,-32.979,,,125.576,,,-43.107,,,,,
@027G,2024-02-15,0.02,,,,-0.13,,,0.0,,,-32.979,,,125.576,,,-43.107,,,,,
@027G,2024-03-14,0.03,,,,-0.74,,,0.0,,,,,,,,,-48.981,,,,,
@027G,2024-04-18,0.03,,,,-0.74,,,0.0,,,,,,,,,-48.981,,,,,
@03XQ,2022-01-20,114.0,,,,,,,,,,,,,,,,,,,,,
@03XQ,2022-02-17,110.0,,,,,,,,,,,,,,,,,,,,,
@03XQ,2022-03-17,99.5,,,,,,,,,,,,,,,,,,,,,
@03XQ,2022-04-14,98.0,,,,,,,,,,,,,,,,,,,,,
@03XQ,2022-05-19,94.0,,,,,,,,,,,,,,,,,,,,,
@03XQ,2022-06-16,86.5,,,,5.01,,,0.67,,,,,,,,,,,,,,
@03XQ,2022-06-16,86.5,,,,5.01,,,0.67,,,,,,,,,,,,19.8,,
@03XQ,2022-07-14,82.0,,,,5.01,,,0.67,,,,,,,,,,,,19.8,,
@03XQ,2022-08-18,71.5,,,,5.01,,,0.67,,,,,,,,,,,,19.8,,
@03XQ,2022-09-15,59.5,,,,5.01,,,0.67,,,,,,,,,,,,19.8,,
@03XQ,2022-10-20,58.5,,,,5.01,,,0.67,,,,,,,,,,,,19.8,,
@03XQ,2022-11-17,73.0,,,,5.01,,,0.67,,,,,,,,,,,,19.8,,
@03XQ,2022-12-15,79.0,,,,5.01,,,0.67,,,,,,,,,,,,19.8,,
@03XQ,2023-01-19,91.0,,,,5.01,,,0.67,,,,,,,,,,,,19.8,,
@03XQ,2023-02-16,80.8,,,,5.01,,,0.67,,,,,,,,,,,,19.8,,
@03XQ,2023-03-16,88.0,,,,5.01,,,0.67,,,,,,,,,,,,19.8,,
@03XQ,2023-04-20,89.0,,,,5.01,,,0.67,,,,,,,,,,,,19.8,,
@03XQ,2023-05-18,87.0,,,,5.01,,,0.67,,,,,,,,,,,,19.8,,
@03XQ,2023-06-15,91.0,,,,4.82,,,0.96,,,,,,43.62,,,13.824,,,19.4,,
@03XQ,2023-07-20,93.5,,,,4.82,,,0.96,,,,,,43.62,,,13.824,,,19.4,,
@03XQ,2023-08-17,98.5,,,,4.82,,,0.96,,,,,,43.62,,,13.824,,,19.4,,
@03XQ,2023-09-14,98.5,,,,4.82,,,0.96,,,,,,43.62,,,13.824,,,19.4,,
@03XQ,2023-10-19,92.0,,,,4.82,,,0.96,,,,,,,,,13.824,,,19.4,,
@03XQ,2023-11-16,93.0,,,,4.82,,,0.96,,,,,,,,,13.824,,,19.4,,
@03XQ,2023-12-14,89.0,,,,4.82,,,0.96,,,,,,,,,13.824,,,19.4,,
@03XQ,2024-01-18,71.0,,,,4.82,,,0.96,,,,,,,,,13.824,,,19.4,,
@03XQ,2024-02-15,74.0,,,,4.82,,,0.96,,,,,,,,,13.824,,,19.4,,
@03XQ,2024-03-14,71.0,,,,4.82,,,0.96,,,,,,,,,13.824,,,19.4,,
@03XQ,2024-04-18,68.0,,,,4.82,,,0.96,,,,,,,,,13.824,,,19.4,,
@03XQ,2024-05-16,66.5,,,,4.82,,,0.96,,,,,,,,,13.824,,,19.4,,
@03XQ,2024-06-20,70.0,,,,4.82,,,0.96,,,,,,,,,13.824,,,19.4,,
@03XQ,2024-07-18,70.0,,,,4.82,,,0.96,,,,,,,,,13.712,,,25.408,,
@03XQ,2024-08-15,62.0,,,,4.82,,,0.96,,,,,,,,,13.712,,,25.408,,
@03XQ,2024-09-19,59.0,,,,4.82,,,0.96,,,,,,,,,13.712,,,25.408,,
@03XQ,2024-10-17,60.0,,,,4.82,,,0.96,,,,,,,,,13.712,,,25.408,,
@03XQ,2024-11-14,50.5,,,,4.82,,,0.96,,,,,,,,,13.712,,,25.408,,
@03XQ,2024-12-19,52.5,,,,4.82,,,0.96,,,,,,,,,13.712,,,25.408,,
@03XQ,2025-01-16,53.75,,,,4.82,,,0.96,,,,,,,,,13.712,,,25.408,,
@03XQ,2025-02-20,55.0,,,,4.82,,,0.96,,,,,,,,,13.712,,,25.408,,
@03XQ,2025-03-20,58.0,,,,4.82,,,0.96,,,,,,,,,13.712,,,25.408,,
@03XQ,2025-04-17,59.0,,,,4.82,,,0.96,,,,,,,,,13.712,,,25.408,,
@0H,2024-02-15,,1.8,,,-5.81,,,0.0,,,-2.57,,,21.26,,,-17228.0,,,9.93,,
@0H,2024-03-14,,1.8,,,-5.81,,,0.0,,,-2.57,,,21.26,,,-17228.0,,,9.93,,
@0H,2024-04-18,,1.8,,,-5.81,,,0.0,,,-2.57,,,21.26,,,-17228.0,,,9.93,,
@0H,2024-05-16,,1.8,,,-5.81,,,0.0,,,-2.57,,,21.26,,,-17228.0,,,9.93,,
@0H,2024-06-20,,1.8,,,-5.81,,,0.0,,,-2.57,,,21.26,,,-17228.0,,,9.93,,
@0H,2024-07-18,,1.8,,,-5.81,,,0.0,,,-2.57,,,21.26,,,-17228.0,,,9.93,,
@0H,2024-08-15,,1.8,,,-5.81,,,0.0,,,-2.57,,,21.26,,,-17228.0,,,9.93,,
@0H,2024-09-19,,1.8,,,-5.81,,,0.0,,,-2.57,,,21.26,,,-17228.0,,,9.93,,
@0H,2024-10-17,,1.8,,,-5.81,,,0.0,,,-2.57,,,21.26,,,-17228.0,,,9.93,,
@0H,2024-11-14,,1.8,,,-5.81,,,0.0,,,-2.57,,,21.26,,,-17228.0,,,9.93,,
@0H,2024-12-19,,1.8,,,-5.81,,,0.0,,,-2.57,,,21.26,,,-17228.0,,,9.93,,
@0H,2025-01-16,,1.8,,,-5.81,,,0.0,,,-2.57,,,21.26,,,-17228.0,,,9.93,,
@0H,2025-02-20,,-13.71,,,-20.38,,,0.0,,,-8.05,,,124.7,,,-3914.0,,,-2.9932,,
@0H,2025-03-20,,-13.71,,,-20.38,,,0.0,,,-8.05,,,124.7,,,-3914.0,,,-2.9932,,
@0H,2025-04-17,,-13.71,,,-20.38,,,0.0,,,-8.05,,,124.7,,,-3914.0,,,-2.9932,,
@0ON,2008-07-17,1.29,,,,,,,,,,,,,,,,,,,,,
@0ON,2008-08-14,1.1,,,,,,,,,,,,,,,,,,,,,
@0ON,2008-09-18,0.98,,,,,,,,,,,,,,,,,,,,,
@0ON,2008-10-16,1.09,,,,,,,,,,,,,,,,,,,,,
@0ON,2008-11-20,0.92,,,,,,,,,,,,,,,,,,,,,
@0ON,2008-12-18,0.94,,,,,,,,,,,,,,,,,,,,,
@0ON,2009-01-15,0.87,,,,,,,,,,,,,,,,,,,,,
@0ON,2009-02-19,0.76,,,,,,,,,,,,,,,,,,,,,
@0ON,2009-03-19,0.96,,,,,,,,,,,,,,,,,,,,,
@0ON,2009-04-16,1.05,,,,,,,,,,,,,,,,,,,,,
@0ON,2009-05-14,1.04,,,,,,,,,,,,,,,,,,,,,
@0ON,2009-06-18,0.83,,,,,,,,,,,,,,,,,,,,,
@0ON,2009-07-16,0.62,,,,,,,,,,,,,,,,,,,,,
@0ON,2009-08-20,0.6,,,,,,,,,,,,,,,,,,,,,
@0ON,2009-09-17,0.68,,,,,,,,,,,,,,,,,,,,,
@0ON,2009-10-15,0.68,,,,,,,,,,,,,,,,,,,,,
@0ON,2009-11-19,0.71,,,,,,,,,,,,,,,,,,,,,
@0ON,2009-12-17,0.64,,,,,,,,,,,,,,,,,,,,,
@0ON,2010-01-14,0.53,,,,,,,,,,,,,,,,,,,,,
@0ON,2010-02-18,0.5,,,,,,,,,,,,,,,,,,,,,
@0ON,2010-03-18,0.63,,,,,,,,,,,,,,,,,,,,,
@0ON,2010-04-15,0.74,,,,,,,,,,,,,,,,,,,,,
@0ON,2010-05-20,0.68,,,,,,,,,,,,,,,,,,,,,
@0ON,2010-06-17,0.55,,,,,,,,,,,,,,,,,,,,,
@0ON,2010-07-15,0.56,,,,,,,,,,,,,,,,,,,,,
@0ON,2010-08-19,0.5,,,,,,,,,,,,,,,,,,,,,
@0ON,2010-09-16,0.53,,,,,,,,,,,,,,,,,,,,,
@0ON,2010-10-14,0.51,,,,,,,,,,,,,,,,,,,,,
@0ON,2010-11-18,0.48,,,,,,,,,,,,,,,,,,,,,
@0ON,2010-12-16,0.46,,,,,,,,,,,,,,,,,,,,,
@0ON,2011-01-20,0.45,,,,,,,,,,,,,,,,,,,,,
@0ON,2011-02-17,0.4,,,,,,,,,,,,,,,,,,,,,
@0ON,2011-03-17,0.39,,,,,,,,,,,,,,,,,,,,,
@0ON,2011-04-14,0.4,,,,,,,,,,,,,,,,,,,,,
@0ON,2011-05-19,0.44,,,,,,,,,,,,,,,,,,,,,
@0ON,2011-06-16,0.39,,,,,,,,,,,,,,,,,,,,,
@0ON,2011-07-14,0.34,,,,,,,,,,,,,,,,,,,,,
@0ON,2011-08-18,0.31,,,,,,,,,,,,,,,,,,,,,
@0ON,2011-09-15,0.3,,,,,,,,,,,,,,,,,,,,,
@0ON,2011-10-20,0.24,,,,,,,,,,,,,,,,,,,,,
@0ON,2011-11-17,0.28,,,,,,,,,,,,,,,,,,,,,
@0ON,2011-12-15,0.26,,,,,,,,,,,,,,,,,,,,,
@0ON,2012-01-19,0.27,,,,,,,,,,,,,,,,,,,,,
@0ON,2012-02-16,0.27,,,,,,,,,,,,,,,,,,,,,
@0ON,2012-03-15,0.29,,,,,,,,,,,,,,,,,,,,,
@0ON,2012-04-19,0.37,,,,,,,,,,,,,,,,,,,,,
